"PLATZ_ID","BEREICH","REGAL","FACH","EBENE","PLATZ_TYP","PLATZ_ART","KAPA","IST_LHM","FREI_LHM","ABC_KLASSE","ZUSTAND"
"033805603","03","38","056","03","P","R","1","0","1","X",""
"033805703","03","38","057","03","P","R","1","0","1","X",""
"033805803","03","38","058","03","P","R","1","0","1","X",""
"033805903","03","38","059","03","P","R","1","0","1","X",""
"033806003","03","38","060","03","P","R","1","0","1","X",""
"033806103","03","38","061","03","P","R","1","0","1","X",""
"033806203","03","38","062","03","P","R","1","0","1","X",""
"033806303","03","38","063","03","P","R","1","0","1","X",""
"033806403","03","38","064","03","P","R","1","0","1","X",""
"033806503","03","38","065","03","P","R","1","0","1","X",""
"033806603","03","38","066","03","P","R","1","0","1","X",""
"033806703","03","38","067","03","P","R","1","0","1","X",""
"033806803","03","38","068","03","P","R","1","0","1","X",""
"033806903","03","38","069","03","P","R","1","0","1","X",""
"033807003","03","38","070","03","P","R","1","0","1","X",""
"033807103","03","38","071","03","P","R","1","0","1","X",""
"033807203","03","38","072","03","P","R","1","0","1","X",""
"033807303","03","38","073","03","P","R","1","0","1","X",""
"033900100","03","39","001","00","P","K","1","0","1","X",""
"033900200","03","39","002","00","P","K","1","0","1","X",""
"033900300","03","39","003","00","P","K","1","0","1","X",""
"033900400","03","39","004","00","P","K","1","0","1","X",""
"033900500","03","39","005","00","P","K","1","0","1","X",""
"033900600","03","39","006","00","P","K","1","0","1","X",""
"033900700","03","39","007","00","P","K","1","0","1","X",""
"033900800","03","39","008","00","P","K","1","0","1","X",""
"033900900","03","39","009","00","P","K","1","0","1","X",""
"033901000","03","39","010","00","P","K","1","0","1","X",""
"033901100","03","39","011","00","P","K","1","0","1","X",""
"033901200","03","39","012","00","P","K","1","0","1","X",""
"033901300","03","39","013","00","P","K","1","0","1","X",""
"033901400","03","39","014","00","P","K","1","0","1","X",""
"033901500","03","39","015","00","P","K","1","0","1","X",""
"033901600","03","39","016","00","P","K","1","0","1","X",""
"033901700","03","39","017","00","P","K","1","0","1","X",""
"033901800","03","39","018","00","P","K","1","0","1","X",""
"033901900","03","39","019","00","P","K","1","0","1","X",""
"033902000","03","39","020","00","P","K","1","0","1","X",""
"033902100","03","39","021","00","P","K","1","0","1","X",""
"033902200","03","39","022","00","P","K","1","0","1","X",""
"033902300","03","39","023","00","P","K","1","0","1","X",""
"033902400","03","39","024","00","P","K","1","0","1","X",""
"033902500","03","39","025","00","P","K","1","0","1","X",""
"033902600","03","39","026","00","P","K","1","0","1","X",""
"033902700","03","39","027","00","P","K","1","0","1","X",""
"033902800","03","39","028","00","P","K","1","0","1","X",""
"033902900","03","39","029","00","P","K","1","0","1","X",""
"033903000","03","39","030","00","P","K","1","0","1","X",""
"033903100","03","39","031","00","P","K","1","0","1","X",""
"033903200","03","39","032","00","P","K","1","0","1","X",""
"033903300","03","39","033","00","P","K","1","0","1","X",""
"033903400","03","39","034","00","P","K","1","0","1","X",""
"033903500","03","39","035","00","P","K","1","0","1","X",""
"033903600","03","39","036","00","P","K","1","0","1","X",""
"034202800","03","42","028","00","P","K","1","0","1","X",""
"034202900","03","42","029","00","P","K","1","0","1","X",""
"034203100","03","42","031","00","P","K","1","0","1","X",""
"033903700","03","39","037","00","P","K","1","0","1","X",""
"033903800","03","39","038","00","P","K","1","0","1","X",""
"033903900","03","39","039","00","P","K","1","0","1","X",""
"033904000","03","39","040","00","P","K","1","0","1","X",""
"033904100","03","39","041","00","P","K","1","0","1","X",""
"033904200","03","39","042","00","P","K","1","0","1","X",""
"033904300","03","39","043","00","P","K","1","0","1","X",""
"033904400","03","39","044","00","P","K","1","0","1","X",""
"033904500","03","39","045","00","P","K","1","0","1","X",""
"033904600","03","39","046","00","P","K","1","0","1","X",""
"033904700","03","39","047","00","P","K","1","0","1","X",""
"033904800","03","39","048","00","P","K","1","0","1","X",""
"033904900","03","39","049","00","P","K","1","0","1","X",""
"033905000","03","39","050","00","P","K","1","0","1","X",""
"033905100","03","39","051","00","P","K","1","0","1","X",""
"033905200","03","39","052","00","P","K","1","0","1","X",""
"033905300","03","39","053","00","P","K","1","0","1","X",""
"033905400","03","39","054","00","P","K","1","0","1","X",""
"033905500","03","39","055","00","P","K","1","0","1","X",""
"033905600","03","39","056","00","P","K","1","0","1","X",""
"033905700","03","39","057","00","P","K","1","0","1","X",""
"033905800","03","39","058","00","P","K","1","0","1","X",""
"033905900","03","39","059","00","P","K","1","0","1","X",""
"033906000","03","39","060","00","P","K","1","0","1","X",""
"033906100","03","39","061","00","P","K","1","0","1","X",""
"033906200","03","39","062","00","P","K","1","0","1","X",""
"033906300","03","39","063","00","P","K","1","0","1","X",""
"033906400","03","39","064","00","P","K","1","0","1","X",""
"033906500","03","39","065","00","P","K","1","0","1","X",""
"033906600","03","39","066","00","P","K","1","0","1","X",""
"033906700","03","39","067","00","P","K","1","0","1","X",""
"033906800","03","39","068","00","P","K","1","0","1","X",""
"033906900","03","39","069","00","P","K","1","0","1","X",""
"033907000","03","39","070","00","P","K","1","0","1","X",""
"033907100","03","39","071","00","P","K","1","0","1","X",""
"033907200","03","39","072","00","P","K","1","0","1","X",""
"033907300","03","39","073","00","P","K","1","0","1","X",""
"033900101","03","39","001","01","P","R","1","0","1","X",""
"033900201","03","39","002","01","P","R","1","0","1","X",""
"033900301","03","39","003","01","P","R","1","0","1","X",""
"033900401","03","39","004","01","P","R","1","0","1","X",""
"033900501","03","39","005","01","P","R","1","0","1","X",""
"033900601","03","39","006","01","P","R","1","0","1","X",""
"033900701","03","39","007","01","P","R","1","0","1","X",""
"033900801","03","39","008","01","P","R","1","0","1","X",""
"033900901","03","39","009","01","P","R","1","0","1","X",""
"033901001","03","39","010","01","P","R","1","0","1","X",""
"033901101","03","39","011","01","P","R","1","0","1","X",""
"033901201","03","39","012","01","P","R","1","0","1","X",""
"033901301","03","39","013","01","P","R","1","0","1","X",""
"033901401","03","39","014","01","P","R","1","0","1","X",""
"033901501","03","39","015","01","P","R","1","0","1","X",""
"033901601","03","39","016","01","P","R","1","0","1","X",""
"033901701","03","39","017","01","P","R","1","0","1","X",""
"033901801","03","39","018","01","P","R","1","0","1","X",""
"033901901","03","39","019","01","P","R","1","0","1","X",""
"034203200","03","42","032","00","P","K","1","0","1","X",""
"034203300","03","42","033","00","P","K","1","0","1","X",""
"034203400","03","42","034","00","P","K","1","0","1","X",""
"034203500","03","42","035","00","P","K","1","0","1","X",""
"034203600","03","42","036","00","P","K","1","0","1","X",""
"034203700","03","42","037","00","P","K","1","0","1","X",""
"034203800","03","42","038","00","P","K","1","0","1","X",""
"034203900","03","42","039","00","P","K","1","0","1","X",""
"034204000","03","42","040","00","P","K","1","0","1","X",""
"034204100","03","42","041","00","P","K","1","0","1","X",""
"034204200","03","42","042","00","P","K","1","0","1","X",""
"034204300","03","42","043","00","P","K","1","0","1","X",""
"034204400","03","42","044","00","P","K","1","0","1","X",""
"034204500","03","42","045","00","P","K","1","0","1","X",""
"034204600","03","42","046","00","P","K","1","0","1","X",""
"034204700","03","42","047","00","P","K","1","0","1","X",""
"034204800","03","42","048","00","P","K","1","0","1","X",""
"034205000","03","42","050","00","P","K","1","0","1","X",""
"034205100","03","42","051","00","P","K","1","0","1","X",""
"034205200","03","42","052","00","P","K","1","0","1","X",""
"034205300","03","42","053","00","P","K","1","1","0","X",""
"034205400","03","42","054","00","P","K","1","0","1","X",""
"034205500","03","42","055","00","P","K","1","0","1","X",""
"034205600","03","42","056","00","P","K","1","0","1","X",""
"034205700","03","42","057","00","P","K","1","0","1","X",""
"034205800","03","42","058","00","P","K","1","0","1","X",""
"034205900","03","42","059","00","P","K","1","0","1","X",""
"034206000","03","42","060","00","P","K","1","0","1","X",""
"034206100","03","42","061","00","P","K","1","0","1","X",""
"034206200","03","42","062","00","P","K","1","0","1","X",""
"034206300","03","42","063","00","P","K","1","0","1","X",""
"034206400","03","42","064","00","P","K","1","0","1","X",""
"034206500","03","42","065","00","P","K","1","0","1","X",""
"034206600","03","42","066","00","P","K","1","0","1","X",""
"034206700","03","42","067","00","P","K","1","0","1","X",""
"034206800","03","42","068","00","P","K","1","0","1","X",""
"034206900","03","42","069","00","P","K","1","0","1","X",""
"034207000","03","42","070","00","P","K","1","0","1","X",""
"034207100","03","42","071","00","P","K","1","0","1","X",""
"034207200","03","42","072","00","P","K","1","0","1","X",""
"034207300","03","42","073","00","P","K","1","0","1","X",""
"034811411","03","48","114","11","F","K","1","0","1","B","150.0"
"034300100","03","43","001","00","P","K","1","1","0","X",""
"034300200","03","43","002","00","P","K","1","0","1","X",""
"033902001","03","39","020","01","P","R","1","0","1","X",""
"033902101","03","39","021","01","P","R","1","0","1","X",""
"033902201","03","39","022","01","P","R","1","0","1","X",""
"033902301","03","39","023","01","P","R","1","0","1","X",""
"033902401","03","39","024","01","P","R","1","0","1","X",""
"033902501","03","39","025","01","P","R","1","0","1","X",""
"033902601","03","39","026","01","P","R","1","0","1","X",""
"033902701","03","39","027","01","P","R","1","0","1","X",""
"033902801","03","39","028","01","P","R","1","0","1","X",""
"033902901","03","39","029","01","P","R","1","0","1","X",""
"033903001","03","39","030","01","P","R","1","0","1","X",""
"033903101","03","39","031","01","P","R","1","0","1","X",""
"033903201","03","39","032","01","P","R","1","0","1","X",""
"033903301","03","39","033","01","P","R","1","0","1","X",""
"033903401","03","39","034","01","P","R","1","0","1","X",""
"033903501","03","39","035","01","P","R","1","0","1","X",""
"033903601","03","39","036","01","P","R","1","0","1","X",""
"033903701","03","39","037","01","P","R","1","0","1","X",""
"033903801","03","39","038","01","P","R","1","0","1","X",""
"033903901","03","39","039","01","P","R","1","0","1","X",""
"033904001","03","39","040","01","P","R","1","0","1","X",""
"033904101","03","39","041","01","P","R","1","0","1","X",""
"033904201","03","39","042","01","P","R","1","0","1","X",""
"033904301","03","39","043","01","P","R","1","0","1","X",""
"033904401","03","39","044","01","P","R","1","0","1","X",""
"033904501","03","39","045","01","P","R","1","0","1","X",""
"033904601","03","39","046","01","P","R","1","0","1","X",""
"033904701","03","39","047","01","P","R","1","0","1","X",""
"033904801","03","39","048","01","P","R","1","0","1","X",""
"033904901","03","39","049","01","P","R","1","0","1","X",""
"033905001","03","39","050","01","P","R","1","0","1","X",""
"033905101","03","39","051","01","P","R","1","0","1","X",""
"033905201","03","39","052","01","P","R","1","0","1","X",""
"033905301","03","39","053","01","P","R","1","0","1","X",""
"033905401","03","39","054","01","P","R","1","0","1","X",""
"033905501","03","39","055","01","P","R","1","0","1","X",""
"033905601","03","39","056","01","P","R","1","0","1","X",""
"033905701","03","39","057","01","P","R","1","0","1","X",""
"033905801","03","39","058","01","P","R","1","0","1","X",""
"033905901","03","39","059","01","P","R","1","0","1","X",""
"033906001","03","39","060","01","P","R","1","0","1","X",""
"033906101","03","39","061","01","P","R","1","0","1","X",""
"033906201","03","39","062","01","P","R","1","0","1","X",""
"033906301","03","39","063","01","P","R","1","0","1","X",""
"033906401","03","39","064","01","P","R","1","0","1","X",""
"033906501","03","39","065","01","P","R","1","0","1","X",""
"033906601","03","39","066","01","P","R","1","0","1","X",""
"033906701","03","39","067","01","P","R","1","0","1","X",""
"033906801","03","39","068","01","P","R","1","0","1","X",""
"033906901","03","39","069","01","P","R","1","0","1","X",""
"033907001","03","39","070","01","P","R","1","0","1","X",""
"033907101","03","39","071","01","P","R","1","0","1","X",""
"033907201","03","39","072","01","P","R","1","0","1","X",""
"033907301","03","39","073","01","P","R","1","0","1","X",""
"033900102","03","39","001","02","P","R","1","0","1","X",""
"033900202","03","39","002","02","P","R","1","0","1","X",""
"034302100","03","43","021","00","P","K","1","0","1","X",""
"034302200","03","43","022","00","P","K","1","0","1","X",""
"034302300","03","43","023","00","P","K","1","0","1","X",""
"034302400","03","43","024","00","P","K","1","0","1","X",""
"034302500","03","43","025","00","P","K","1","0","1","X",""
"034302600","03","43","026","00","P","K","1","0","1","X",""
"034302700","03","43","027","00","P","K","1","0","1","X",""
"034302800","03","43","028","00","P","K","1","0","1","X",""
"034302900","03","43","029","00","P","K","1","0","1","X",""
"034303000","03","43","030","00","P","K","1","0","1","X",""
"034303100","03","43","031","00","P","K","1","0","1","X",""
"034303200","03","43","032","00","P","K","1","0","1","X",""
"034303300","03","43","033","00","P","K","1","0","1","X",""
"034303400","03","43","034","00","P","K","1","0","1","X",""
"034303500","03","43","035","00","P","K","1","0","1","X",""
"034303600","03","43","036","00","P","K","1","0","1","X",""
"034303700","03","43","037","00","P","K","1","0","1","X",""
"034303800","03","43","038","00","P","K","1","0","1","X",""
"034303900","03","43","039","00","P","K","1","0","1","X",""
"034304000","03","43","040","00","P","K","1","0","1","X",""
"034304100","03","43","041","00","P","K","1","0","1","X",""
"034304200","03","43","042","00","P","K","1","0","1","X",""
"034304300","03","43","043","00","P","K","1","0","1","X",""
"034304400","03","43","044","00","P","K","1","0","1","X",""
"034304500","03","43","045","00","P","K","1","0","1","X",""
"034304600","03","43","046","00","P","K","1","0","1","X",""
"034304700","03","43","047","00","P","K","1","0","1","X",""
"034304800","03","43","048","00","P","K","1","0","1","X",""
"034304900","03","43","049","00","P","K","1","0","1","X",""
"034305000","03","43","050","00","P","K","1","0","1","X",""
"034305100","03","43","051","00","P","K","1","0","1","X",""
"034305200","03","43","052","00","P","K","1","0","1","X",""
"034305300","03","43","053","00","P","K","1","0","1","X",""
"034305400","03","43","054","00","P","K","1","0","1","X",""
"034305500","03","43","055","00","P","K","1","0","1","X",""
"034305600","03","43","056","00","P","K","1","0","1","X",""
"034305700","03","43","057","00","P","K","1","0","1","X",""
"034305800","03","43","058","00","P","K","1","0","1","X",""
"034305900","03","43","059","00","P","K","1","0","1","X",""
"034306000","03","43","060","00","P","K","1","0","1","X",""
"034306100","03","43","061","00","P","K","1","0","1","X",""
"034306200","03","43","062","00","P","K","1","0","1","X",""
"034306300","03","43","063","00","P","K","1","0","1","X",""
"034306400","03","43","064","00","P","K","1","0","1","X",""
"034306500","03","43","065","00","P","K","1","0","1","X",""
"034306600","03","43","066","00","P","K","1","0","1","X",""
"034306700","03","43","067","00","P","K","1","0","1","X",""
"034306800","03","43","068","00","P","K","1","0","1","X",""
"034306900","03","43","069","00","P","K","1","0","1","X",""
"034307000","03","43","070","00","P","K","1","0","1","X",""
"034307100","03","43","071","00","P","K","1","0","1","X",""
"034307200","03","43","072","00","P","K","1","0","1","X",""
"033900302","03","39","003","02","P","R","1","0","1","X",""
"033900402","03","39","004","02","P","R","1","0","1","X",""
"033900502","03","39","005","02","P","R","1","0","1","X",""
"033900602","03","39","006","02","P","R","1","0","1","X",""
"033900702","03","39","007","02","P","R","1","0","1","X",""
"033900802","03","39","008","02","P","R","1","0","1","X",""
"033900902","03","39","009","02","P","R","1","0","1","X",""
"033901002","03","39","010","02","P","R","1","0","1","X",""
"033901102","03","39","011","02","P","R","1","0","1","X",""
"033901202","03","39","012","02","P","R","1","0","1","X",""
"033901302","03","39","013","02","P","R","1","0","1","X",""
"033901402","03","39","014","02","P","R","1","0","1","X",""
"033901502","03","39","015","02","P","R","1","0","1","X",""
"033901602","03","39","016","02","P","R","1","0","1","X",""
"033901702","03","39","017","02","P","R","1","0","1","X",""
"033901802","03","39","018","02","P","R","1","0","1","X",""
"033901902","03","39","019","02","P","R","1","0","1","X",""
"033902002","03","39","020","02","P","R","1","0","1","X",""
"033902102","03","39","021","02","P","R","1","0","1","X",""
"033902202","03","39","022","02","P","R","1","0","1","X",""
"033902302","03","39","023","02","P","R","1","0","1","X",""
"033902402","03","39","024","02","P","R","1","0","1","X",""
"033902502","03","39","025","02","P","R","1","0","1","X",""
"033902602","03","39","026","02","P","R","1","0","1","X",""
"033902702","03","39","027","02","P","R","1","0","1","X",""
"033902802","03","39","028","02","P","R","1","0","1","X",""
"033902902","03","39","029","02","P","R","1","0","1","X",""
"033903002","03","39","030","02","P","R","1","0","1","X",""
"033903102","03","39","031","02","P","R","1","0","1","X",""
"033903202","03","39","032","02","P","R","1","0","1","X",""
"033903302","03","39","033","02","P","R","1","0","1","X",""
"033903402","03","39","034","02","P","R","1","0","1","X",""
"033903502","03","39","035","02","P","R","1","0","1","X",""
"033903602","03","39","036","02","P","R","1","0","1","X",""
"033903702","03","39","037","02","P","R","1","0","1","X",""
"033903802","03","39","038","02","P","R","1","0","1","X",""
"033903902","03","39","039","02","P","R","1","0","1","X",""
"033904002","03","39","040","02","P","R","1","0","1","X",""
"033904102","03","39","041","02","P","R","1","0","1","X",""
"033904202","03","39","042","02","P","R","1","0","1","X",""
"033904302","03","39","043","02","P","R","1","0","1","X",""
"033904402","03","39","044","02","P","R","1","0","1","X",""
"033904502","03","39","045","02","P","R","1","0","1","X",""
"033904602","03","39","046","02","P","R","1","0","1","X",""
"033904702","03","39","047","02","P","R","1","0","1","X",""
"033904802","03","39","048","02","P","R","1","0","1","X",""
"033904902","03","39","049","02","P","R","1","0","1","X",""
"033905002","03","39","050","02","P","R","1","0","1","X",""
"033905102","03","39","051","02","P","R","1","0","1","X",""
"033905202","03","39","052","02","P","R","1","0","1","X",""
"033905302","03","39","053","02","P","R","1","0","1","X",""
"033905402","03","39","054","02","P","R","1","0","1","X",""
"033905502","03","39","055","02","P","R","1","0","1","X",""
"033905602","03","39","056","02","P","R","1","0","1","X",""
"033905702","03","39","057","02","P","R","1","0","1","X",""
"033905802","03","39","058","02","P","R","1","0","1","X",""
"034307300","03","43","073","00","P","K","1","0","1","X",""
"033905902","03","39","059","02","P","R","1","0","1","X",""
"033906002","03","39","060","02","P","R","1","0","1","X",""
"033906102","03","39","061","02","P","R","1","0","1","X",""
"033906202","03","39","062","02","P","R","1","0","1","X",""
"033906302","03","39","063","02","P","R","1","0","1","X",""
"033906402","03","39","064","02","P","R","1","0","1","X",""
"033906502","03","39","065","02","P","R","1","0","1","X",""
"033906602","03","39","066","02","P","R","1","0","1","X",""
"033906702","03","39","067","02","P","R","1","0","1","X",""
"033906802","03","39","068","02","P","R","1","0","1","X",""
"033906902","03","39","069","02","P","R","1","0","1","X",""
"033907002","03","39","070","02","P","R","1","0","1","X",""
"033907102","03","39","071","02","P","R","1","0","1","X",""
"033907202","03","39","072","02","P","R","1","0","1","X",""
"033907302","03","39","073","02","P","R","1","0","1","X",""
"033900103","03","39","001","03","P","R","1","0","1","X",""
"033900203","03","39","002","03","P","R","1","0","1","X",""
"033900303","03","39","003","03","P","R","1","0","1","X",""
"033900403","03","39","004","03","P","R","1","0","1","X",""
"033900503","03","39","005","03","P","R","1","0","1","X",""
"033900603","03","39","006","03","P","R","1","0","1","X",""
"033900703","03","39","007","03","P","R","1","0","1","X",""
"033900803","03","39","008","03","P","R","1","0","1","X",""
"033900903","03","39","009","03","P","R","1","0","1","X",""
"033901003","03","39","010","03","P","R","1","0","1","X",""
"033901103","03","39","011","03","P","R","1","0","1","X",""
"033901203","03","39","012","03","P","R","1","0","1","X",""
"033901303","03","39","013","03","P","R","1","0","1","X",""
"033901403","03","39","014","03","P","R","1","0","1","X",""
"033901503","03","39","015","03","P","R","1","0","1","X",""
"033901603","03","39","016","03","P","R","1","0","1","X",""
"033901703","03","39","017","03","P","R","1","0","1","X",""
"033901803","03","39","018","03","P","R","1","0","1","X",""
"033901903","03","39","019","03","P","R","1","0","1","X",""
"033902003","03","39","020","03","P","R","1","0","1","X",""
"033902103","03","39","021","03","P","R","1","0","1","X",""
"033902203","03","39","022","03","P","R","1","0","1","X",""
"033902303","03","39","023","03","P","R","1","0","1","X",""
"033902403","03","39","024","03","P","R","1","0","1","X",""
"033902503","03","39","025","03","P","R","1","0","1","X",""
"033902603","03","39","026","03","P","R","1","0","1","X",""
"033902703","03","39","027","03","P","R","1","0","1","X",""
"033902803","03","39","028","03","P","R","1","0","1","X",""
"033902903","03","39","029","03","P","R","1","0","1","X",""
"033903003","03","39","030","03","P","R","1","0","1","X",""
"033903103","03","39","031","03","P","R","1","0","1","X",""
"033903203","03","39","032","03","P","R","1","0","1","X",""
"033903303","03","39","033","03","P","R","1","0","1","X",""
"033903403","03","39","034","03","P","R","1","0","1","X",""
"033903503","03","39","035","03","P","R","1","0","1","X",""
"033903603","03","39","036","03","P","R","1","0","1","X",""
"033903703","03","39","037","03","P","R","1","0","1","X",""
"033700302","03","37","003","02","P","R","1","0","1","X",""
"033700402","03","37","004","02","P","R","1","0","1","X",""
"033700502","03","37","005","02","P","R","1","0","1","X",""
"033700602","03","37","006","02","P","R","1","0","1","X",""
"033700702","03","37","007","02","P","R","1","0","1","X",""
"033700802","03","37","008","02","P","R","1","0","1","X",""
"033700902","03","37","009","02","P","R","1","0","1","X",""
"033701002","03","37","010","02","P","R","1","0","1","X",""
"033701102","03","37","011","02","P","R","1","0","1","X",""
"033701202","03","37","012","02","P","R","1","0","1","X",""
"033701302","03","37","013","02","P","R","1","0","1","X",""
"033701402","03","37","014","02","P","R","1","0","1","X",""
"033701502","03","37","015","02","P","R","1","0","1","X",""
"033701602","03","37","016","02","P","R","1","0","1","X",""
"033701702","03","37","017","02","P","R","1","0","1","X",""
"033701802","03","37","018","02","P","R","1","0","1","X",""
"033903803","03","39","038","03","P","R","1","0","1","X",""
"033903903","03","39","039","03","P","R","1","0","1","X",""
"033904003","03","39","040","03","P","R","1","0","1","X",""
"033904103","03","39","041","03","P","R","1","0","1","X",""
"033904203","03","39","042","03","P","R","1","0","1","X",""
"033904303","03","39","043","03","P","R","1","0","1","X",""
"033904403","03","39","044","03","P","R","1","0","1","X",""
"033904503","03","39","045","03","P","R","1","0","1","X",""
"033904603","03","39","046","03","P","R","1","0","1","X",""
"033904703","03","39","047","03","P","R","1","0","1","X",""
"033904803","03","39","048","03","P","R","1","0","1","X",""
"033904903","03","39","049","03","P","R","1","0","1","X",""
"033905003","03","39","050","03","P","R","1","0","1","X",""
"033905103","03","39","051","03","P","R","1","0","1","X",""
"033905203","03","39","052","03","P","R","1","0","1","X",""
"033905303","03","39","053","03","P","R","1","0","1","X",""
"033905403","03","39","054","03","P","R","1","0","1","X",""
"033905503","03","39","055","03","P","R","1","0","1","X",""
"033905603","03","39","056","03","P","R","1","0","1","X",""
"033905703","03","39","057","03","P","R","1","0","1","X",""
"033905803","03","39","058","03","P","R","1","0","1","X",""
"033905903","03","39","059","03","P","R","1","0","1","X",""
"033906003","03","39","060","03","P","R","1","0","1","X",""
"033906103","03","39","061","03","P","R","1","0","1","X",""
"033906203","03","39","062","03","P","R","1","0","1","X",""
"033906303","03","39","063","03","P","R","1","0","1","X",""
"033906403","03","39","064","03","P","R","1","0","1","X",""
"033906503","03","39","065","03","P","R","1","0","1","X",""
"033906603","03","39","066","03","P","R","1","0","1","X",""
"033906703","03","39","067","03","P","R","1","0","1","X",""
"033906803","03","39","068","03","P","R","1","0","1","X",""
"033906903","03","39","069","03","P","R","1","0","1","X",""
"033907003","03","39","070","03","P","R","1","0","1","X",""
"033907103","03","39","071","03","P","R","1","0","1","X",""
"033907203","03","39","072","03","P","R","1","0","1","X",""
"033907303","03","39","073","03","P","R","1","0","1","X",""
"034000100","03","40","001","00","P","K","1","0","1","X",""
"034000200","03","40","002","00","P","K","1","0","1","X",""
"034000300","03","40","003","00","P","K","1","0","1","X",""
"034000400","03","40","004","00","P","K","1","0","1","X",""
"034000500","03","40","005","00","P","K","1","0","1","X",""
"034000600","03","40","006","00","P","K","1","0","1","X",""
"034000700","03","40","007","00","P","K","1","0","1","X",""
"034000800","03","40","008","00","P","K","1","0","1","X",""
"034000900","03","40","009","00","P","K","1","0","1","X",""
"034001000","03","40","010","00","P","K","1","0","1","X",""
"034001100","03","40","011","00","P","K","1","0","1","X",""
"034001200","03","40","012","00","P","K","1","0","1","X",""
"034001300","03","40","013","00","P","K","1","0","1","X",""
"034001400","03","40","014","00","P","K","1","0","1","X",""
"034001500","03","40","015","00","P","K","1","0","1","X",""
"034001600","03","40","016","00","P","K","1","0","1","X",""
"034001700","03","40","017","00","P","K","1","0","1","X",""
"034001800","03","40","018","00","P","K","1","0","1","X",""
"034001900","03","40","019","00","P","K","1","0","1","X",""
"034002000","03","40","020","00","P","K","1","0","1","X",""
"033701902","03","37","019","02","P","R","1","0","1","X",""
"033702002","03","37","020","02","P","R","1","0","1","X",""
"033702102","03","37","021","02","P","R","1","0","1","X",""
"033702202","03","37","022","02","P","R","1","0","1","X",""
"033702302","03","37","023","02","P","R","1","0","1","X",""
"033702402","03","37","024","02","P","R","1","0","1","X",""
"033702502","03","37","025","02","P","R","1","0","1","X",""
"033702602","03","37","026","02","P","R","1","0","1","X",""
"033702702","03","37","027","02","P","R","1","0","1","X",""
"033702802","03","37","028","02","P","R","1","0","1","X",""
"033702902","03","37","029","02","P","R","1","0","1","X",""
"033703002","03","37","030","02","P","R","1","0","1","X",""
"033703102","03","37","031","02","P","R","1","0","1","X",""
"033703202","03","37","032","02","P","R","1","0","1","X",""
"033703302","03","37","033","02","P","R","1","0","1","X",""
"033703402","03","37","034","02","P","R","1","0","1","X",""
"033703502","03","37","035","02","P","R","1","0","1","X",""
"033703602","03","37","036","02","P","R","1","0","1","X",""
"033703702","03","37","037","02","P","R","1","0","1","X",""
"033703802","03","37","038","02","P","R","1","0","1","X",""
"033703902","03","37","039","02","P","R","1","0","1","X",""
"033704002","03","37","040","02","P","R","1","0","1","X",""
"033704102","03","37","041","02","P","R","1","0","1","X",""
"033704202","03","37","042","02","P","R","1","0","1","X",""
"033704302","03","37","043","02","P","R","1","0","1","X",""
"033704402","03","37","044","02","P","R","1","0","1","X",""
"033704502","03","37","045","02","P","R","1","0","1","X",""
"033704602","03","37","046","02","P","R","1","0","1","X",""
"033704702","03","37","047","02","P","R","1","0","1","X",""
"033704802","03","37","048","02","P","R","1","0","1","X",""
"033704902","03","37","049","02","P","R","1","0","1","X",""
"033705002","03","37","050","02","P","R","1","0","1","X",""
"033705102","03","37","051","02","P","R","1","0","1","X",""
"033705202","03","37","052","02","P","R","1","0","1","X",""
"033705302","03","37","053","02","P","R","1","0","1","X",""
"033705402","03","37","054","02","P","R","1","0","1","X",""
"033705502","03","37","055","02","P","R","1","0","1","X",""
"033705602","03","37","056","02","P","R","1","0","1","X",""
"033705702","03","37","057","02","P","R","1","0","1","X",""
"033705802","03","37","058","02","P","R","1","0","1","X",""
"033705902","03","37","059","02","P","R","1","0","1","X",""
"033706002","03","37","060","02","P","R","1","0","1","X",""
"033706102","03","37","061","02","P","R","1","0","1","X",""
"033706202","03","37","062","02","P","R","1","0","1","X",""
"033706302","03","37","063","02","P","R","1","0","1","X",""
"033706402","03","37","064","02","P","R","1","0","1","X",""
"033706502","03","37","065","02","P","R","1","0","1","X",""
"033706602","03","37","066","02","P","R","1","0","1","X",""
"033706702","03","37","067","02","P","R","1","0","1","X",""
"033706802","03","37","068","02","P","R","1","0","1","X",""
"033706902","03","37","069","02","P","R","1","0","1","X",""
"033707002","03","37","070","02","P","R","1","0","1","X",""
"034002100","03","40","021","00","P","K","1","0","1","X",""
"034002200","03","40","022","00","P","K","1","0","1","X",""
"034002300","03","40","023","00","P","K","1","0","1","X",""
"034002400","03","40","024","00","P","K","1","0","1","X",""
"034002500","03","40","025","00","P","K","1","0","1","X",""
"034002600","03","40","026","00","P","K","1","0","1","X",""
"034002700","03","40","027","00","P","K","1","0","1","X",""
"034002800","03","40","028","00","P","K","1","0","1","X",""
"034002900","03","40","029","00","P","K","1","0","1","X",""
"034003000","03","40","030","00","P","K","1","0","1","X",""
"034003100","03","40","031","00","P","K","1","0","1","X",""
"034003200","03","40","032","00","P","K","1","0","1","X",""
"034003300","03","40","033","00","P","K","1","0","1","X",""
"034003400","03","40","034","00","P","K","1","0","1","X",""
"034003500","03","40","035","00","P","K","1","0","1","X",""
"034003600","03","40","036","00","P","K","1","0","1","X",""
"034003700","03","40","037","00","P","K","1","0","1","X",""
