PLATZ_ID,HALLE,REGAL,FACH,EBENE,ANZ_PICKS,CUMULATIVE_%,ABC_CALC,ABC_KLASSE,ARTIKELNR,ARTBEZ1
032501503,2505.0,25,15,3,0.0,100.0,C,A,07647380ET0001,ZKD Metall-Weichst.
030600604,602.0,06,6,4,0.0,100.0,C,C,000000000000170784,"SRS sA Eg M12 8"" 40x4 fvz"
030402805,409.0,04,28,5,0.0,100.0,C,C,000000000000113639,GwStange M8x1000 G4.8 vz DIN976
032805405,2818.0,28,54,5,0.0,100.0,C,A,00981900ET0001,Zyl.-kopfschraubensatz
031506804,1523.0,15,68,4,0.0,100.0,C,C,0B356900ET0001,Dichtung Ölwanne
031603705,1612.0,16,37,5,0.0,100.0,C,C,,
031500306,1501.0,15,3,6,0.0,100.0,C,C,,
030806503,822.0,08,65,3,0.0,100.0,C,A,,
031301703,1306.0,13,17,3,0.0,100.0,C,C,03264300ET0001,Zyl.-kopfschraubensatz
030700803,703.0,07,8,3,0.0,100.0,C,C,,
032403902,2413.0,24,39,2,0.0,100.0,C,A,,
032201906,2206.0,22,19,6,0.0,100.0,C,B,,
031506504,1522.0,15,65,4,0.0,100.0,C,C,06496800ET0001,Wellpappzuschnitt ELRING 330 x 550 mm
031506404,1521.0,15,64,4,0.0,100.0,C,C,04734300ET0001,MITSU Zylinderkopfhaubensatz
030806710,807.0,08,67,10,0.0,100.0,C,C,,
031603404,1611.0,16,34,4,0.0,100.0,C,C,000000000000161736,"Optimal Egr M8-M10-1/2"" 1.1/4"" vz"
031305905,1320.0,13,59,5,0.0,100.0,C,C,,
032304605,2315.0,23,46,5,0.0,100.0,C,B,00305000ET0001,Conversionssatz
031202603,1209.0,12,26,3,0.0,100.0,C,C,000000000000153527,"SRS-GwStift35 Egr M10 88,9 vz"
032700503,2702.0,27,5,3,0.0,100.0,C,A,01893800ET0001,Zyl.-kopfschraubensatz
032700506,2702.0,27,5,6,0.0,100.0,C,A,,
032700502,2702.0,27,5,2,0.0,100.0,C,A,03742400ET0001,Zyl.-kopfschraubensatz
032800706,2802.0,28,7,6,0.0,100.0,C,A,,
032700505,2702.0,27,5,5,0.0,100.0,C,A,,
032600606,2602.0,26,6,6,0.0,100.0,C,A,09172160ET0001,Conversionssatz
032700504,2702.0,27,5,4,0.0,100.0,C,A,,
032700606,2702.0,27,6,6,0.0,100.0,C,A,,
032700604,2702.0,27,6,4,0.0,100.0,C,A,,
032700706,2702.0,27,7,6,0.0,100.0,C,A,,
032501306,2504.0,25,13,6,0.0,100.0,C,A,08031600ET0001,Entrussersatz
034803502,4812.0,48,35,2,0.0,100.0,C,A,,
031501703,1506.0,15,17,3,0.0,100.0,C,C,07281800ET0001,Ventildeckel
034800303,4801.0,48,3,3,0.0,100.0,C,A,,
032504404,2515.0,25,44,4,0.0,100.0,C,A,,
032802404,2808.0,28,24,4,0.0,100.0,C,A,04454700ET0001,Entrussersatz
032101802,2106.0,21,18,2,0.0,100.0,C,B,05422200ET0001,Conversionssatz
032907403,2925.0,29,74,3,0.0,100.0,C,A,05110400ET0001,Conversionssatz
032205403,2218.0,22,54,3,0.0,100.0,C,B,01522100ET0001,Entrussersatz
034704104,4714.0,47,41,4,0.0,100.0,C,A,00361640ET0012,Dirko HT oximic grau 70 ml
031105902,1120.0,11,59,2,0.0,100.0,C,A,000000000000151640,"SRS oE M10/M12 125,0 25x2,5 vz"
032902503,2908.0,29,25,3,0.0,100.0,C,A,,
032305806,2319.0,23,58,6,0.0,100.0,C,B,01477700ET0001,Vollsatz
032603702,2612.0,26,37,2,0.0,100.0,C,A,05407920ET0001,MB Dichtung Ansaugkrümmer
032904402,2915.0,29,44,2,0.0,100.0,C,A,,
032705503,2718.0,27,55,3,0.0,100.0,C,A,01872200ET0001,Vollsatz
032000501,2002.0,20,5,1,0.0,100.0,C,B,,
032204202,2214.0,22,42,2,0.0,100.0,C,B,01071100ET0001,Vollsatz
032508505,2528.0,25,85,5,0.0,100.0,C,A,,
032203102,2210.0,22,31,2,0.0,100.0,C,B,01299000ET0001,Zyl.-kopfschraubensatz
032904005,2913.0,29,40,5,0.0,100.0,C,A,,
034805204,4817.0,48,52,4,0.0,100.0,C,A,,
032606603,2622.0,26,66,3,0.0,100.0,C,A,00976300ET0001,Dichtung Ölwanne
032507401,2525.0,25,74,1,0.0,100.0,C,A,,
032507406,2525.0,25,74,6,0.0,100.0,C,A,0B365200ET0001,Ölwanne
032507606,2525.0,25,76,6,0.0,100.0,C,A,02318510ET0001,"VW Gehäusedeckel mit RWDR, Kurbelgehäu"
032507806,2526.0,25,78,6,0.0,100.0,C,A,04443600ET0001,Entrussersatz
031105303,1118.0,11,53,3,0.0,100.0,C,A,,
032508006,2526.0,25,80,6,0.0,100.0,C,A,,
032508106,2527.0,25,81,6,0.0,100.0,C,A,08030600ET0001,Zyl.-kopfschraubensatz
032508206,2527.0,25,82,6,0.0,100.0,C,A,,
032508406,2528.0,25,84,6,0.0,100.0,C,A,09078800ET0001,ZKD Metall-Lagen
032508606,2528.0,25,86,6,0.0,100.0,C,A,0B260200ET0001,Entrussersatz OM471
032600103,2601.0,26,1,3,0.0,100.0,C,A,,
032600104,2601.0,26,1,4,0.0,100.0,C,A,,
032600203,2601.0,26,2,3,0.0,100.0,C,A,,
032600204,2601.0,26,2,4,0.0,100.0,C,A,,
032600205,2601.0,26,2,5,0.0,100.0,C,A,,
032600206,2601.0,26,2,6,0.0,100.0,C,A,,
032600305,2601.0,26,3,5,0.0,100.0,C,A,,
032600306,2601.0,26,3,6,0.0,100.0,C,A,,
032600403,2601.0,26,4,3,0.0,100.0,C,A,,
032600406,2601.0,26,4,6,0.0,100.0,C,A,,
032607703,2626.0,26,77,3,0.0,100.0,C,A,,
032607705,2626.0,26,77,5,0.0,100.0,C,A,03132110ET0001,Entrussersatz
032607803,2626.0,26,78,3,0.0,100.0,C,A,,
032607804,2626.0,26,78,4,0.0,100.0,C,A,03402900ED0001,IWDR PPS/ACM/PTFE Kurbelwelle Ø35mm
032607805,2626.0,26,78,5,0.0,100.0,C,A,,
032607806,2626.0,26,78,6,0.0,100.0,C,A,02675510ET0001,Zyl.-kopfschraubensatz
032607904,2626.0,26,79,4,0.0,100.0,C,A,,
032607905,2626.0,26,79,5,0.0,100.0,C,A,09142070ET0001,MB V/H-Achsensatz
032607906,2626.0,26,79,6,0.0,100.0,C,A,,
032608003,2626.0,26,80,3,0.0,100.0,C,A,,
032608004,2626.0,26,80,4,0.0,100.0,C,A,00863600ET0001,Vollsatz
032608005,2626.0,26,80,5,0.0,100.0,C,A,03402900ED0001,IWDR PPS/ACM/PTFE Kurbelwelle Ø35mm
032608006,2626.0,26,80,6,0.0,100.0,C,A,03132110ET0001,Entrussersatz
032608206,2627.0,26,82,6,0.0,100.0,C,A,08483300ET0001,Zyl.-kopfschraubensatz
032608406,2628.0,26,84,6,0.0,100.0,C,A,03900000ET0001,Entrussersatz
032608606,2628.0,26,86,6,0.0,100.0,C,A,09155800ET0001,VW Zylinderkopfhaubensatz
032700103,2701.0,27,1,3,0.0,100.0,C,A,,
032700105,2701.0,27,1,5,0.0,100.0,C,A,,
032700203,2701.0,27,2,3,0.0,100.0,C,A,,
032700204,2701.0,27,2,4,0.0,100.0,C,A,,
032700205,2701.0,27,2,5,0.0,100.0,C,A,,
032700206,2701.0,27,2,6,0.0,100.0,C,A,,
032700306,2701.0,27,3,6,0.0,100.0,C,A,,
032700403,2701.0,27,4,3,0.0,100.0,C,A,,
032700406,2701.0,27,4,6,0.0,100.0,C,A,,
032702705,2709.0,27,27,5,0.0,100.0,C,A,,
032702706,2709.0,27,27,6,0.0,100.0,C,A,,
031003202,1011.0,10,32,2,0.0,100.0,C,B,000000000000129680,StockSchr M10x80 vz
030202804,209.0,02,28,4,0.0,100.0,C,C,,
031306304,1321.0,13,63,4,0.0,100.0,C,C,000000000000168204,Rotex KonSet 38/40 mSD MPC 560 fvz
031506905,1523.0,15,69,5,0.0,100.0,C,C,01155300ET0001,Ventildeckel
031306505,1322.0,13,65,5,0.0,100.0,C,C,000000000000151365,"SRS Eg M8/M10 1.1/2"" 20x2 vz"
031002105,1007.0,10,21,5,0.0,100.0,C,C,000000000000115709,"Hartholzschale 139,7 Iso20/200"
030703505,712.0,07,35,5,0.0,100.0,C,B,000000000000112397,GPl Gr1 M8/10 vz
032707703,2726.0,27,77,3,0.0,100.0,C,A,,
032707705,2726.0,27,77,5,0.0,100.0,C,A,,
032707706,2726.0,27,77,6,0.0,100.0,C,A,,
032707804,2726.0,27,78,4,0.0,100.0,C,A,,
032707805,2726.0,27,78,5,0.0,100.0,C,A,,
032707806,2726.0,27,78,6,0.0,100.0,C,A,,
032707903,2726.0,27,79,3,0.0,100.0,C,A,,
032707904,2726.0,27,79,4,0.0,100.0,C,A,,
032707905,2726.0,27,79,5,0.0,100.0,C,A,,
032707906,2726.0,27,79,6,0.0,100.0,C,A,,
032602901,2610.0,26,29,1,0.0,100.0,C,A,03610230ET0001,BMW Dichtung Ölwanne
032704805,2716.0,27,48,5,0.0,100.0,C,A,09212660ET0001,BMW Dichtung Steuergehäuse
032001004,2003.0,20,10,4,0.0,100.0,C,B,03132110ET0001,Entrussersatz
030902903,910.0,09,29,3,0.0,100.0,C,B,000000000000151051,GwPl MPR M6 41/21-124 vz
030801602,805.0,08,16,2,0.0,100.0,C,C,000000000000169020,VbdSchloss MPR S+ vz Druckfeder A2
032303601,2312.0,23,36,1,0.0,100.0,C,B,0B375900ET0001,Ventildeckel
034706903,4723.0,47,69,3,0.0,100.0,C,B,00361640ET0012,Dirko HT oximic grau 70 ml
034606804,4623.0,46,68,4,0.0,100.0,C,B,00361640ET0012,Dirko HT oximic grau 70 ml
030604303,614.0,06,43,3,0.0,100.0,C,B,000000000000113467,GwStange M10x1000 G4.8 vz DIN976
030806702,822.0,08,67,2,0.0,100.0,C,A,000000000000157160,"SRS oE M8/M10 57,0 20x2 A2"
031605503,1618.0,16,55,3,0.0,100.0,C,C,000000000000107681,Eg 6schn 40x6 30m/R
030806704,822.0,08,67,4,0.0,100.0,C,A,,
030703006,710.0,07,30,6,0.0,100.0,C,B,,
031006503,1022.0,10,65,3,0.0,100.0,C,A,,
032702105,2707.0,27,21,5,0.0,100.0,C,A,,
030400204,401.0,04,2,4,0.0,100.0,C,C,000000000000105621,6KtSchr M12x25 G8.8 vz DIN933
031700103,1701.0,17,1,3,0.0,100.0,C,C,,
032603606,2612.0,26,36,6,0.0,100.0,C,A,07067000ET0001,Conversionssatz
031202402,1208.0,12,24,2,0.0,100.0,C,C,,
030203102,210.0,02,31,2,0.0,100.0,C,C,,
032800606,2802.0,28,6,6,0.0,100.0,C,A,,
032102702,2109.0,21,27,2,0.0,100.0,C,B,,
030402004,407.0,04,20,4,0.0,100.0,C,C,,
030900902,903.0,09,9,2,0.0,100.0,C,C,000000000000105511,6KtMu ssi M10 bl-vz mKStRing DIN985
030603604,612.0,06,36,4,0.0,100.0,C,B,,
031801201,1804.0,18,12,1,0.0,100.0,C,C,02242100ET0001,Autom.Getriebesatz
032708003,2726.0,27,80,3,0.0,100.0,C,A,,
032708004,2726.0,27,80,4,0.0,100.0,C,A,,
032708005,2726.0,27,80,5,0.0,100.0,C,A,,
032708006,2726.0,27,80,6,0.0,100.0,C,A,,
032800103,2801.0,28,1,3,0.0,100.0,C,A,,
032800104,2801.0,28,1,4,0.0,100.0,C,A,,
032800105,2801.0,28,1,5,0.0,100.0,C,A,,
032800106,2801.0,28,1,6,0.0,100.0,C,A,,
032800203,2801.0,28,2,3,0.0,100.0,C,A,,
032800204,2801.0,28,2,4,0.0,100.0,C,A,,
032800205,2801.0,28,2,5,0.0,100.0,C,A,,
032800206,2801.0,28,2,6,0.0,100.0,C,A,,
031505504,1518.0,15,55,4,0.0,100.0,C,C,,
030705904,720.0,07,59,4,0.0,100.0,C,B,,
031504205,1514.0,15,42,5,0.0,100.0,C,C,07017600ET0001,Vollsatz
030402604,409.0,04,26,4,0.0,100.0,C,C,,
030900602,902.0,09,6,2,0.0,100.0,C,C,000000000000143943,"Foamglasschale mLVB 323,9 GF Iso50/300"
032905706,2919.0,29,57,6,0.0,100.0,C,A,,
030101002,1003.0,01,10,2,0.0,100.0,C,C,,
030100201,1001.0,01,2,1,0.0,100.0,C,C,000000000000108220,Esf 40x6 30m/R
030301704,306.0,03,17,4,0.0,100.0,C,A,000000000000149224,"IsoSchale RTN+ Typ4 54 Iso 15,5-25,5"
030402804,409.0,04,28,4,0.0,100.0,C,C,000000000000129511,Steckanker ST M16x150 KlSt30 vz
032906706,2922.0,29,67,6,0.0,100.0,C,A,0B365200ET0001,Ölwanne
030803403,811.0,08,34,3,0.0,100.0,C,B,000000000000123234,"SiClip Egr M8 16,0 vz"
030805004,817.0,08,50,4,0.0,100.0,C,A,000000000000119477,OptJ M8/M10 108-111 vz
031101105,1104.0,11,11,5,0.0,100.0,C,C,,
032800506,2802.0,28,5,6,0.0,100.0,C,A,,
031204501,1215.0,12,45,1,0.0,100.0,C,C,,
032705903,2720.0,27,59,3,0.0,100.0,C,A,04284900ET0001,MB Zylinderkopfhaubensatz
032300503,2302.0,23,5,3,0.0,100.0,C,B,00878300ET0001,Zyl.-kopfschraubensatz
032204806,2216.0,22,48,6,0.0,100.0,C,B,05357400ET0001,ZKD Metall-Lagen
030901304,904.0,09,13,4,0.0,100.0,C,C,000000000000110338,IsoS Eg M10 CuRohr54 RG80 PU20/100 smon
031002504,1008.0,10,25,4,0.0,100.0,C,B,000000000000130202,TrapezBlH mRegMu M8 Vz VdS
031700102,1701.0,17,1,2,0.0,100.0,C,C,,
031100105,1101.0,11,1,5,0.0,100.0,C,C,,
030705905,720.0,07,59,5,0.0,100.0,C,B,000000000000174621,"EuroQuS Exp M8/M10 1.1/4"" 20x1,2 vz"
031103206,1111.0,11,32,6,0.0,100.0,C,B,,
031607003,1623.0,16,70,3,0.0,100.0,C,C,,
031405204,1417.0,14,52,4,0.0,100.0,C,C,,
031606404,1621.0,16,64,4,0.0,100.0,C,C,05040000ET0001,Vollsatz
031201105,1204.0,12,11,5,0.0,100.0,C,C,,
030602303,608.0,06,23,3,0.0,100.0,C,C,000000000000125356,"SRS sA oE M12 5"" 40x4 vz VdS/FM"
031402906,1410.0,14,29,6,0.0,100.0,C,C,000000000000157640,Buchkalender MÜPRO 2026 DE/INT
031401303,1404.0,14,13,3,0.0,100.0,C,C,04455200ET0001,Entrussersatz
030401703,406.0,04,17,3,0.0,100.0,C,C,,
031401404,1405.0,14,14,4,0.0,100.0,C,C,04960800ET0001,Vollsatz
031106204,1121.0,11,62,4,0.0,100.0,C,A,,
032305106,2317.0,23,51,6,0.0,100.0,C,B,,
032106405,2121.0,21,64,5,0.0,100.0,C,B,,
030302306,308.0,03,23,6,0.0,100.0,C,A,000000000000156769,"SchiK MPR 320 41/41/2,0 vz"
032800306,2801.0,28,3,6,0.0,100.0,C,A,,
032800403,2801.0,28,4,3,0.0,100.0,C,A,,
031503802,1513.0,15,38,2,0.0,100.0,C,C,000000000000156760,SchiK MPC 560 38/40 A4
031606705,1622.0,16,67,5,0.0,100.0,C,C,,
032103504,2112.0,21,35,4,0.0,100.0,C,B,08160510ET0001,VOLVO Zylinderkopfdichtsatz
032202703,2209.0,22,27,3,0.0,100.0,C,B,01565800ET0001,Zyl.-kopfschraubensatz
034806103,4820.0,48,61,3,0.0,100.0,C,B,,
032804802,2816.0,28,48,2,0.0,100.0,C,A,,
032604601,2615.0,26,46,1,0.0,100.0,C,A,01663400EB0001,Vollsatz
032001504,2005.0,20,15,4,0.0,100.0,C,B,,
032201100,2204.0,22,11,0,0.0,100.0,C,B,,
030701105,704.0,07,11,5,0.0,100.0,C,C,,
030500902,503.0,05,9,2,0.0,100.0,C,C,000000000000159985,"SRS-GwStift35 Eg M10 2.1/2"" vz"
030803804,813.0,08,38,4,0.0,100.0,C,B,,
030704002,713.0,07,40,2,0.0,100.0,C,B,000000000000129176,STATO-Kon BauS sA H250-315 vz
031000903,1003.0,10,9,3,0.0,100.0,C,C,,
032504001,2513.0,25,40,1,0.0,100.0,C,A,07975010ET0001,ZKD Metall-Elastomer
031804703,1816.0,18,47,3,0.0,100.0,C,C,06166200ET0001,Conversionssatz
031406302,1421.0,14,63,2,0.0,100.0,C,C,02242100ET0001,Autom.Getriebesatz
032707302,2724.0,27,73,2,0.0,100.0,C,A,09495100ET0001,MB Dichtung Kurbelgehäuse
031605803,1619.0,16,58,3,0.0,100.0,C,C,03095300ET0001,Vollsatz
031604203,1614.0,16,42,3,0.0,100.0,C,C,000000000000115152,HamKBef MPC M8x30 27/18 vz
030905602,919.0,09,56,2,0.0,100.0,C,A,000000000000156744,SchiK MPC 300 27/18 A2
031600504,1602.0,16,5,4,0.0,100.0,C,C,05107300ET0001,Entrussersatz
031106605,1122.0,11,66,5,0.0,100.0,C,A,,
030703302,711.0,07,33,2,0.0,100.0,C,B,000000000000159438,"SRS sA Eg M12 57,0 30x3 fvz"
032102502,2108.0,21,25,2,0.0,100.0,C,B,09158900ET0001,Entrussersatz
032105203,2117.0,21,52,3,0.0,100.0,C,B,,
032301104,2304.0,23,11,4,0.0,100.0,C,B,03822800ET0001,Entrussersatz
032004903,2016.0,20,49,3,0.0,100.0,C,B,00265510ET0001,Zylinderkopfhaubensatz
032004905,2016.0,20,49,5,0.0,100.0,C,B,00587230ET0001,Vollsatz
034604802,4616.0,46,48,2,0.0,100.0,C,A,0B509500ET0001,LiqRep Reparaturset
032305903,2320.0,23,59,3,0.0,100.0,C,B,03766600ET0001,Zyl.-kopfschraubensatz
034704302,4714.0,47,43,2,0.0,100.0,C,A,05272910ET0012,Dirko HT oximic grau 70 ml KY
032508301,2527.0,25,83,1,0.0,100.0,C,A,09119900ET0001,ZKD Metall-Lagen LH
032802703,2809.0,28,27,3,0.0,100.0,C,A,02334900ET0001,ZKD Metall-Weichst.
032106804,2123.0,21,68,4,0.0,100.0,C,B,09253500ET0001,Conversionssatz
030904202,914.0,09,42,2,0.0,100.0,C,B,000000000000107301,"DplRS Vario Egr 15,0 vz"
030604604,615.0,06,46,4,0.0,100.0,C,B,,
032003504,2012.0,20,35,4,0.0,100.0,C,B,0B347500ET0001,Ventildeckel
032001301,2004.0,20,13,1,0.0,100.0,C,B,00748450ET0001,Entrussersatz
032800601,2802.0,28,6,1,0.0,100.0,C,A,01992000ET0001,Raumteiler für Regalsystem
032801801,2806.0,28,18,1,0.0,100.0,C,A,03475160ET0001,Vollsatz
032802101,2807.0,28,21,1,0.0,100.0,C,A,07290200ET0001,Vollsatz
032802401,2808.0,28,24,1,0.0,100.0,C,A,00593410ET0001,"ZKD Metall-Weichst. 1,52mm"
032802705,2809.0,28,27,5,0.0,100.0,C,A,,
032803001,2810.0,28,30,1,0.0,100.0,C,A,03904600ET0001,Vollsatz
032803301,2811.0,28,33,1,0.0,100.0,C,A,,
032803601,2812.0,28,36,1,0.0,100.0,C,A,09288000ET0001,Entrussersatz
032803901,2813.0,28,39,1,0.0,100.0,C,A,,
032804201,2814.0,28,42,1,0.0,100.0,C,A,01824300ET0001,Zyl.-kopfschraubensatz
032804801,2816.0,28,48,1,0.0,100.0,C,A,00201000ET0001,Vollsatz
032805101,2817.0,28,51,1,0.0,100.0,C,A,05633090ET0001,ZKD Metall-Weichst.
032805401,2818.0,28,54,1,0.0,100.0,C,A,03535400ET0001,Zylinderkopfhaubensatz
032805701,2819.0,28,57,1,0.0,100.0,C,A,07633170ET0001,MB Dichtung Ölwanne
032806001,2820.0,28,60,1,0.0,100.0,C,A,09256300ET0001,Vollsatz
032807703,2826.0,28,77,3,0.0,100.0,C,A,04049000ET0001,Dichtung Ölkühler
032807704,2826.0,28,77,4,0.0,100.0,C,A,,
032807706,2826.0,28,77,6,0.0,100.0,C,A,06333200ET0001,Conversionssatz
032807804,2826.0,28,78,4,0.0,100.0,C,A,09480400ET0001,JAGUA Wellendichtring Kurbelwelle
032807805,2826.0,28,78,5,0.0,100.0,C,A,,
032807806,2826.0,28,78,6,0.0,100.0,C,A,,
032807906,2826.0,28,79,6,0.0,100.0,C,A,,
032808003,2826.0,28,80,3,0.0,100.0,C,A,07584000ET0001,Zyl.-kopfschraubensatz
032808004,2826.0,28,80,4,0.0,100.0,C,A,07583000ET0001,Zyl.-kopfschraubensatz
032808005,2826.0,28,80,5,0.0,100.0,C,A,,
032808006,2826.0,28,80,6,0.0,100.0,C,A,02675510ET0001,Zyl.-kopfschraubensatz
032900103,2901.0,29,1,3,0.0,100.0,C,A,,
032900104,2901.0,29,1,4,0.0,100.0,C,A,,
032900105,2901.0,29,1,5,0.0,100.0,C,A,,
032900106,2901.0,29,1,6,0.0,100.0,C,A,04761300ET0001,Zyl.-kopfschraubensatz
032900203,2901.0,29,2,3,0.0,100.0,C,A,,
032900204,2901.0,29,2,4,0.0,100.0,C,A,,
032900205,2901.0,29,2,5,0.0,100.0,C,A,,
032900403,2901.0,29,4,3,0.0,100.0,C,A,,
032900404,2901.0,29,4,4,0.0,100.0,C,A,08201060ET0001,Zyl.-kopfschraubensatz
032900405,2901.0,29,4,5,0.0,100.0,C,A,,
032900506,2902.0,29,5,6,0.0,100.0,C,A,02982200ET0001,BMW Zylinderkopfhaubensatz
032900601,2902.0,29,6,1,0.0,100.0,C,A,,
032900706,2902.0,29,7,6,0.0,100.0,C,A,,
032900901,2903.0,29,9,1,0.0,100.0,C,A,,
032901201,2904.0,29,12,1,0.0,100.0,C,A,,
032901501,2905.0,29,15,1,0.0,100.0,C,A,,
032901801,2906.0,29,18,1,0.0,100.0,C,A,02318510ED0001,"VW Gehäusedeckel mit RWDR, Kurbelgehäu"
032902101,2907.0,29,21,1,0.0,100.0,C,A,,
032902401,2908.0,29,24,1,0.0,100.0,C,A,,
032902602,2909.0,29,26,2,0.0,100.0,C,A,,
032902702,2909.0,29,27,2,0.0,100.0,C,A,,
032903001,2910.0,29,30,1,0.0,100.0,C,A,03572700ET0001,MB Dichtung Ventildeckel
032903301,2911.0,29,33,1,0.0,100.0,C,A,,
032903601,2912.0,29,36,1,0.0,100.0,C,A,00767800ET0001,Zylinderkopfhaubensatz
032903901,2913.0,29,39,1,0.0,100.0,C,A,,
032904201,2914.0,29,42,1,0.0,100.0,C,A,00755400ET0001,Zylinderkopfhaubensatz
032904501,2915.0,29,45,1,0.0,100.0,C,A,,
032904801,2916.0,29,48,1,0.0,100.0,C,A,,
031502803,1509.0,15,28,3,0.0,100.0,C,C,000000000000151095,"TrKralle MPR M10 41/21, 41/41, 41/42 vz"
032500802,2503.0,25,8,2,0.0,100.0,C,A,01569700ET0001,ZKD Metall-Lagen
032902105,2907.0,29,21,5,0.0,100.0,C,A,05421300ET0001,Vollsatz
031604703,1616.0,16,47,3,0.0,100.0,C,C,08200910ET0001,Zyl.-kopfschraubensatz
031004404,1015.0,10,44,4,0.0,100.0,C,B,,
030201603,205.0,02,16,3,0.0,100.0,C,C,000000000000166150,"SchiK MPR-BV 150 41/41/2,5 vz VdS"
032202001,2207.0,22,20,1,0.0,100.0,C,B,,
031606706,1622.0,16,67,6,0.0,100.0,C,C,000000000000172012,"EuroQuS Exp M8/M10 70 25x1,5 vz"
032503500,2512.0,25,35,0,0.0,100.0,C,A,05885000ET0001,IVECO Dichtung Ölkühler
031901700,1906.0,19,17,0,0.0,100.0,C,C,07128700ET0001,Dichtung Kurbelgehäuse
030503004,510.0,05,30,4,0.0,100.0,C,C,,
031002204,1007.0,10,22,4,0.0,100.0,C,C,000000000000113762,GwStift M10x25 vz
030201405,205.0,02,14,5,0.0,100.0,C,C,000000000000156776,"SchiK MPR 1040 41/41/2,0 vz"
032701804,2706.0,27,18,4,0.0,100.0,C,A,01574200ET0001,ZKD Metall-Lagen
032301103,2304.0,23,11,3,0.0,100.0,C,B,,
032206806,2223.0,22,68,6,0.0,100.0,C,B,07465600ET0001,Entrussersatz
034606304,4621.0,46,63,4,0.0,100.0,C,B,,
034606904,4623.0,46,69,4,0.0,100.0,C,B,00361640ET0012,Dirko HT oximic grau 70 ml
034606404,4621.0,46,64,4,0.0,100.0,C,B,00361640ET0012,Dirko HT oximic grau 70 ml
030702402,708.0,07,24,2,0.0,100.0,C,C,,
031003104,1010.0,10,31,4,0.0,100.0,C,B,,
030902105,907.0,09,21,5,0.0,100.0,C,C,,
032105704,2119.0,21,57,4,0.0,100.0,C,B,00582230ET0001,ZKD Metall-Lagen
032103703,2112.0,21,37,3,0.0,100.0,C,B,,
032703103,2710.0,27,31,3,0.0,100.0,C,A,08202620ET0001,Zyl.-kopfschraubensatz
032804103,2814.0,28,41,3,0.0,100.0,C,A,00079610ET0001,ZKD Metall-Lagen
032205303,2218.0,22,53,3,0.0,100.0,C,B,07525680ET0001,MB Zylinderkopfhaubensatz
030703105,710.0,07,31,5,0.0,100.0,C,B,000000000000151095,"TrKralle MPR M10 41/21, 41/41, 41/42 vz"
032204805,2216.0,22,48,5,0.0,100.0,C,B,01549800ET0001,ZKD Metall-Lagen
031504904,1516.0,15,49,4,0.0,100.0,C,C,03793200ET0001,Entrussersatz
032503605,2512.0,25,36,5,0.0,100.0,C,A,,
034802706,4809.0,48,27,6,0.0,100.0,C,A,,
032501602,2505.0,25,16,2,0.0,100.0,C,A,01402400ET0001,Conversionssatz
031401302,1404.0,14,13,2,0.0,100.0,C,C,,
032200704,2202.0,22,7,4,0.0,100.0,C,B,05474770ET0001,Conversionssatz
031100703,1102.0,11,7,3,0.0,100.0,C,C,000000000000168227,"BrandRM CPC 75,0 lack RAL9006 DE"
031106406,1121.0,11,64,6,0.0,100.0,C,A,000000000000143943,"Foamglasschale mLVB 323,9 GF Iso50/300"
030607003,623.0,06,70,3,0.0,100.0,C,B,,
030901806,906.0,09,18,6,0.0,100.0,C,C,000000000000156720,SchiK MPC 560 38/40 vz
031306006,1320.0,13,60,6,0.0,100.0,C,C,,
031402405,1408.0,14,24,5,0.0,100.0,C,C,000000000000159985,"SRS-GwStift35 Eg M10 2.1/2"" vz"
031401806,1406.0,14,18,6,0.0,100.0,C,C,,
030806002,820.0,08,60,2,0.0,100.0,C,A,000000000000106017,AbstW 100 vz
032802403,2808.0,28,24,3,0.0,100.0,C,A,09493900ET0001,Zyl.-kopfschraubensatz
031100406,1101.0,11,4,6,0.0,100.0,C,C,,
031400705,1402.0,14,7,5,0.0,100.0,C,C,,
030400806,403.0,04,8,6,0.0,100.0,C,C,000000000000175964,Big Foot 330
030605504,618.0,06,55,4,0.0,100.0,C,B,,
031506505,1522.0,15,65,5,0.0,100.0,C,C,,
031602505,1608.0,16,25,5,0.0,100.0,C,C,000000000000130380,UnivHalter mSchr-vz KSt
030300904,303.0,03,9,4,0.0,100.0,C,A,,
031300606,1302.0,13,6,6,0.0,100.0,C,C,000000000000174093,LS Typ S Esw M8/M10 NW560 vz
030501706,506.0,05,17,6,0.0,100.0,C,C,,
031406906,1423.0,14,69,6,0.0,100.0,C,C,,
032207206,2224.0,22,72,6,0.0,100.0,C,B,,
032302906,2310.0,23,29,6,0.0,100.0,C,B,07555700ET0001,Zyl.-kopfschraubensatz
032806603,2822.0,28,66,3,0.0,100.0,C,A,01824300ET0001,Zyl.-kopfschraubensatz
032905104,2917.0,29,51,4,0.0,100.0,C,A,09079800ET0001,Zyl.-kopfschraubensatz
032904704,2916.0,29,47,4,0.0,100.0,C,A,03132110ET0001,Entrussersatz
032503506,2512.0,25,35,6,0.0,100.0,C,A,01574400ET0001,ZKD Metall-Lagen
032103904,2113.0,21,39,4,0.0,100.0,C,B,00265510ET0001,Zylinderkopfhaubensatz
032303001,2310.0,23,30,1,0.0,100.0,C,B,05680800ET0001,ZKD Metall-Lagen
030800904,803.0,08,9,4,0.0,100.0,C,C,,
